category,created_at,image,link,text,title
colunas,1º.mai.2024 às 16h28,https://f.i.uol.com.br/fotografia/2024/05/01/17145947206632a3a056270_1714594720_3x2_xs.jpg,https://www1.folha.uol.com.br/colunas/painel/2024/05/presidente-do-mdb-ve-fala-infeliz-de-lula-sobre-boulos-e-erro-politico.shtml,"Baleia Rossi afirmou que petista está abraçando uma candidatura derrotada em SP O presidente nacional do MDB, Baleia Rossi, classificou como ""infelizes"" as declarações do presidente Luiz Iná ...",Presidente do MDB vê fala infeliz de Lula sobre Boulos e erro político
mundo,1º.mai.2024 às 16h25,https://f.i.uol.com.br/fotografia/2024/05/01/17145947206632a3a056270_1714594720_3x2_xs.jpg,https://www1.folha.uol.com.br/mundo/2024/05/igreja-metodista-unida-libera-clerigos-gays-e-autoriza-casamentos-lgbtqia.shtml,"Em encontro nos EUA, líderes da instituição foram unânimes em revogar medida que durava 40 anos A Igreja Metodista Unida revogou, na manhã de quarta-feira (1º), uma proibição de longa data s ...",Igreja Metodista Unida libera clérigos gays e autoriza casamentos LGBTQIA+
colunas,1º.mai.2024 às 16h19,https://f.i.uol.com.br/fotografia/2024/05/01/17145947206632a3a056270_1714594720_3x2_xs.jpg,https://www1.folha.uol.com.br/colunas/jose-manuel-diogo/2024/05/nenhum-pix-resolve-a-escravidao-apenas-tornaria-a-ferida-mais-insuportavel.shtml,A verdadeira reparação debatida pelo presidente de Portugal só começará com um novo paradigma nas relações interculturais A verdadeira reparação histórica pela escravatura e pelo colonialism ...,Nenhum Pix resolve a escravidão; apenas tornaria a ferida mais insuportável
celebridades,1º.mai.2024 às 16h17,https://f.i.uol.com.br/fotografia/2024/05/01/17145947206632a3a056270_1714594720_3x2_xs.jpg,https://f5.folha.uol.com.br/celebridades/2024/05/a-madonna-de-niteroi-brinca-monique-alfradique-apos-confusao-de-fas-da-cantora.shtml,"Atriz é confundida durante um trabalho no Forte de Copacabana, perto do hotel onde a diva pop está hospedada no Rio Madonna no Forte de Copacabana. A notícia se espalhou rapidamente e milhar ...","'A Madonna de Niterói', brinca Monique Alfradique após confusão de fãs da cantora"
cotidiano,1º.mai.2024 às 16h15,https://f.i.uol.com.br/fotografia/2024/05/01/17145947206632a3a056270_1714594720_3x2_xs.jpg,https://www1.folha.uol.com.br/cotidiano/2024/05/com-previsao-de-mais-chuvas-cidades-do-vale-do-cai-rs-enfrentam-pior-enchente-da-historia.shtml,"Rio atingiu 16,67 metros na madrugada de quarta-feira (1º), batendo novo recorde Os moradores de São Sebastião do Caí, na região metropolitana de Porto Alegre, enfrentam a pior enchente da h ...","Com previsão de mais chuvas, cidades do vale do Caí (RS) enfrentam pior enchente da história"
colunas,1º.mai.2024 às 16h06,https://f.i.uol.com.br/fotografia/2024/05/01/1714590199663291f7df657_1714590199_3x2_xs.jpg,https://www1.folha.uol.com.br/colunas/bruno-boghossian/2024/05/os-tres-recados-de-lula-no-discurso-do-dia-do-trabalhador.shtml,Presidente tenta contornar retorno político modesto na classe média e entre trabalhadores Lula não escondeu o incômodo diante da plateia do 1º de Maio em São Paulo. O presidente reproduziu u ...,Os três recados de Lula no discurso do Dia do Trabalhador
poder,1º.mai.2024 às 16h03,https://f.i.uol.com.br/fotografia/2024/05/01/1714590199663291f7df657_1714590199_3x2_xs.jpg,https://www1.folha.uol.com.br/poder/2024/05/empresas-com-acoes-no-stf-e-stj-bancaram-evento-com-ministros-em-londres.shtml,Fórum com integrantes das cortes e do governo Lula teve patrocínio de indústria do tabaco e de banco Empresas com ações nos tribunais superiores bancaram palestrantes ou patrocinaram o 1º Fó ...,Empresas com ações no STF e STJ bancaram evento com ministros em Londres
galerias,1º.mai.2024 às 16h02,https://f.i.uol.com.br/fotografia/2024/05/01/1714590199663291f7df657_1714590199_3x2_xs.jpg,https://fotografia.folha.uol.com.br/galerias/1797877887362982-paul-auster-escreveu-e-dirigiu-filmes-relembre#foto-1797880976681658,"Madonna e Harvey Keitel em cena do filme 'Sem Fôlego', dirigido por Paul Auster ...",Paul Auster escreveu e dirigiu filmes; relembre
equilibrioesaude,1º.mai.2024 às 16h00,https://f.i.uol.com.br/fotografia/2024/05/01/1714590199663291f7df657_1714590199_3x2_xs.jpg,https://www1.folha.uol.com.br/equilibrioesaude/2024/05/tratamento-com-canetas-emagrecedoras-nao-deve-ser-interrompido-dizem-estudos.shtml,"Uso de medicamentos como Ozempic, Wegovy e Mounjaro por pacientes com obesidade tem que ser contínuo Conhecidos como canetas emagrecedoras, novos medicamentos de aplicação subcutânea para o  ...","Tratamento com canetas emagrecedoras não deve ser interrompido, dizem estudos"
mercado,1º.mai.2024 às 16h00,https://f.i.uol.com.br/fotografia/2024/05/01/1714590199663291f7df657_1714590199_3x2_xs.jpg,https://www1.folha.uol.com.br/mercado/2024/05/musk-rompe-acordo-sobre-uso-de-carregadores-da-tesla-por-concorrentes-e-causa-reves-para-biden.shtml,"Empresário não confirmou mudança, mas disse que empresa diminuirá expansão de rede de carregamento; Casa Branca não quis comentar a decisão Elon Musk rompeu um acordo que a Casa Branca havia ...",Musk rompe acordo sobre uso de carregadores da Tesla por concorrentes e causa revés para Biden
equilibrioesaude,1º.mai.2024 às 15h57,https://f.i.uol.com.br/fotografia/2024/05/01/1714590199663291f7df657_1714590199_3x2_xs.jpg,https://www1.folha.uol.com.br/equilibrioesaude/2024/05/johson-johnson-esta-disposta-a-pagar-ate-r-33-bi-para-encerrar-disputas-sobre-talco-cangerigeno.shtml,Empresa é acusada de vender produto com amianto que poderia causar câncer de ovário em mulheres A gigante farmacêutica americana Johnson & Johnson revelou nesta quarta-feira (1º) estar dispo ...,Johson & Johnson está disposta a pagar até R$ 33 bi para encerrar disputas sobre talco cangerígeno
esporte,1º.mai.2024 às 15h55,https://f.i.uol.com.br/fotografia/2024/05/01/1714590199663291f7df657_1714590199_3x2_xs.jpg,https://www1.folha.uol.com.br/esporte/2024/05/fas-e-personalidades-prestam-homenagens-a-senna-no-brasil-e-no-mundo.shtml,"São Paulo, Ímola e Las Vegas registram tributos na data que marca 30 anos da morte do piloto Fãs e personagens do automobilismo prestaram homenagens a Ayrton Senna nesta quarta-feira (1º), d ...",Fãs e personalidades prestam homenagens a Senna no Brasil e no mundo
celebridades,1º.mai.2024 às 15h46,https://f.i.uol.com.br/fotografia/2024/05/01/1714590199663291f7df657_1714590199_3x2_xs.jpg,https://f5.folha.uol.com.br/celebridades/2024/05/uso-minha-sexualidade-como-uma-mensagem-de-liberdade-diz-anitta-sobre-funk-generation.shtml,"Em entrevista à Variety, cantora brasileira projeta futuro e lembra mudança de rota na carreira: 'Não me sentia feliz' Anitta está na melhor fase de sua carreira, sobretudo após lançar ""Funk ...","'Uso minha sexualidade como uma mensagem de liberdade', diz Anitta sobre 'Funk Generation'"
galerias,1º.mai.2024 às 15h34,https://f.i.uol.com.br/fotografia/2024/05/01/1714590199663291f7df657_1714590199_3x2_xs.jpg,https://fotografia.folha.uol.com.br/galerias/1797427810191250-terminos-de-amizades#foto-1797428893023887,"Um término de uma amizade pode ocorrer gradualmente, à medida que pessoas envolvidas mudam ao longo do tempo ...",Términos de amizade podem exigir período de luto
mercado,1º.mai.2024 às 15h34,https://f.i.uol.com.br/fotografia/2024/05/01/1714590199663291f7df657_1714590199_3x2_xs.jpg,https://www1.folha.uol.com.br/mercado/2024/05/fed-mantem-juros-em-55-e-expressa-preocupacao-com-dados-recentes-de-inflacao.shtml,"Jerome Powell, presidente do banco central americano, disse que é 'improvável' que próximo movimento seja de alta dos juros O Federal Reserve, banco central dos Estados Unidos, sinalizou que ...","Fed mantém juros em 5,5% e expressa preocupação com dados recentes de inflação"
colunas,1º.mai.2024 às 15h32,https://f.i.uol.com.br/fotografia/2024/05/01/1714590199663291f7df657_1714590199_3x2_xs.jpg,https://www1.folha.uol.com.br/colunas/painelsa/2024/05/programa-de-renegociacao-de-icms-em-sao-paulo-recupera-r-146-bilhoes.shtml,"Criado pela Procuradoria do Estado, Acordo Paulista já superou meta inicial O programa Acordo Paulista, criado pela PGE-SP (Procuradoria Geral do Estado de São Paulo) para a negociação de dé ...","Programa de renegociação de ICMS em São Paulo recupera R$ 14,6 bilhões"
estilo,1º.mai.2024 às 15h30,https://f.i.uol.com.br/fotografia/2024/05/01/1714590199663291f7df657_1714590199_3x2_xs.jpg,https://f5.folha.uol.com.br/estilo/2024/05/sucesso-nos-anos-90-guarda-chuva-da-madonna-virou-raridade-fashion-mas-nunca-foi-da-cantora.shtml,Vinda da rainha do pop ao Brasil fez internautas resgatarem histórias sobre o saudoso objeto Os fãs de Madonna têm lotado as zonas de comércio popular do Rio de Janeiro em busca de looks par ...,"Sucesso nos anos 90, 'guarda-chuva da Madonna' virou raridade fashion, mas nunca foi da cantora"
